id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-435897,2023-05-23,000001,Vente,185000,9,,RUE DE L EGLISE,0150,80300,80572,Morlancourt,80,,,805720000A0141,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,1697,2.627953,49.950237
2023-435897,2023-05-23,000001,Vente,185000,,,LE VILLAGE,B062,80300,80572,Morlancourt,80,,,805720000A0142,,,,,,,,,,,,,0,,,,,P,prés,,,564,2.62807,49.950047
2023-435897,2023-05-23,000001,Vente,185000,,,LE VILLAGE,B062,80300,80572,Morlancourt,80,,,805720000A0143,,,,,,,,,,,,,0,,,,,S,sols,,,1285,2.627744,49.950125
2023-435898,2023-05-17,000001,Vente en l'état futur d'achèvement,187000,,,LE SOLEIL LEVANT SUD,B078,80230,80721,Saint-Valery-sur-Somme,80,,,80721000AM0141,,,213,,,,,,,,,,1,,,,,,,,,,1.638752,50.176
2023-435898,2023-05-17,000001,Vente en l'état futur d'achèvement,187000,,,LE SOLEIL LEVANT SUD,B078,80230,80721,Saint-Valery-sur-Somme,80,,,80721000AM0141,,,37,,,,,,,,,,1,,,,,,,,,,1.638752,50.176
2023-435899,2023-05-12,000001,Vente,1500,,,LE MONT DE NIBAS,B034,80820,80029,Arrest,80,,,80029000ZE0004,,,,,,,,,,,,,0,,,,,T,terres,,,1475,1.610718,50.118602
2023-435899,2023-05-12,000001,Vente,1500,,,LE MONT DE NIBAS,B034,80820,80029,Arrest,80,,,80029000ZE0004,,,,,,,,,,,,,0,,,,,T,terres,,,1475,1.610718,50.118602
2023-435900,2023-05-03,000001,Vente,213500,149,,RUE CHARLES DUBOIS,1670,80000,80021,Amiens,80,,,80021000EW0009,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.30139,49.882707
2023-435900,2023-05-03,000001,Vente,213500,149,,RUE CHARLES DUBOIS,1670,80000,80021,Amiens,80,,,80021000EW0009,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.30139,49.882707
2023-435900,2023-05-03,000001,Vente,213500,149,,RUE CHARLES DUBOIS,1670,80000,80021,Amiens,80,,,80021000EW0009,,,16,,,,,,,,,,1,2,Appartement,117,4,,,,,,2.30139,49.882707
2023-435900,2023-05-03,000001,Vente,213500,149,,RUE CHARLES DUBOIS,1670,80000,80021,Amiens,80,,,80021000EW0009,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.30139,49.882707
2023-435901,2023-05-04,000002,Vente,130000,31,,RUE GEORGES BRASSENS,0195,80800,80799,Villers-Bretonneux,80,,,80799000AB0171,,,,,,,,,,,,,0,,,,,S,sols,,,232,,
2023-435902,2023-05-24,000001,Vente,1,,,VALLEE DE L ARBRE D UNE LI,B020,80470,80256,Dreuil-lès-Amiens,80,,,80256000AD0371,,,,,,,,,,,,,0,,,,,S,sols,,,16,2.230156,49.911429
2023-435902,2023-05-24,000001,Vente,1,,,VALLEE DE L ARBRE D UNE LI,B020,80470,80256,Dreuil-lès-Amiens,80,,,80256000AD0372,,,,,,,,,,,,,0,,,,,T,terres,,,2227,2.228985,49.911299
2023-435903,2023-05-09,000001,Vente en l'état futur d'achèvement,292360,,,RUE HENRIETTE DUMUIN,4150,80000,80021,Amiens,80,,,80021000VA0091,,,150,,,,,,,,,,1,,,,,,,,,,2.293853,49.897355
2023-435903,2023-05-09,000001,Vente en l'état futur d'achèvement,292360,,,RUE HENRIETTE DUMUIN,4150,80000,80021,Amiens,80,,,80021000VA0091,,,19,86,,,,,,,,,1,,,,,,,,,,2.293853,49.897355
2023-435904,2023-05-02,000001,Vente,65000,4,,RUE JULES LARDIERE,4660,80000,80021,Amiens,80,,,80021000VE0038,,,122,20,,,,,,,,,1,2,Appartement,20,1,,,,,,2.295625,49.89212
2023-435905,2023-05-02,000001,Vente,240000,17,,RUE DES ORFEVRES,6080,80000,80021,Amiens,80,,,80021000XZ0239,,,108,61.37,,,,,,,,,1,2,Appartement,61,3,,,,,,2.298498,49.896138
2023-435905,2023-05-02,000001,Vente,240000,17,,RUE DES ORFEVRES,6080,80000,80021,Amiens,80,,,80021000XZ0239,,,87,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.298498,49.896138
2023-435906,2023-05-05,000001,Vente,210000,7,,RUE AGRIPPA D AUBIGNE,0115,80000,80021,Amiens,80,,,80021000HS0413,,,244,99,,,,,,,,,1,2,Appartement,99,4,,,,,,2.286074,49.875845
2023-435906,2023-05-05,000001,Vente,210000,9001,,RUE AGRIPPA D AUBIGNE,0115,80000,80021,Amiens,80,,,80021000HS0413,,,294,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.286074,49.875845
2023-435906,2023-05-05,000001,Vente,210000,7,,RUE AGRIPPA D AUBIGNE,0115,80000,80021,Amiens,80,,,80021000HS0413,,,238,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.286074,49.875845
2023-435907,2023-05-15,000001,Vente,265000,16,,RUE DE LA GUERILLERE,0062,80540,80142,Briquemesnil-Floxicourt,80,,,80142000AC0031,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,814,2.091441,49.883734
2023-435907,2023-05-15,000001,Vente,265000,16,,RUE DE LA GUERILLERE,0062,80540,80142,Briquemesnil-Floxicourt,80,,,80142000AC0031,,,,,,,,,,,,,0,1,Maison,130,7,S,sols,,,814,2.091441,49.883734
2023-435908,2023-05-03,000001,Vente en l'état futur d'achèvement,256260.88,,,RUE DEJEAN,2450,80000,80021,Amiens,80,,,80021000CT0337,,,10,,,,,,,,,,1,,,,,,,,,,2.319329,49.891421
2023-435908,2023-05-03,000001,Vente en l'état futur d'achèvement,256260.88,,,RUE DEJEAN,2450,80000,80021,Amiens,80,,,80021000CT0337,,,310,12.5,,,,,,,,,1,,,,,,,,,,2.319329,49.891421
2023-435909,2023-05-03,000001,Vente en l'état futur d'achèvement,198289.9,,,PONT DE METZ,B034,80480,80632,Pont-de-Metz,80,,,80632000AE0115,,,26,,,,,,,,,,1,,,,,,,,,,2.251654,49.875446
2023-435909,2023-05-03,000001,Vente en l'état futur d'achèvement,198289.9,,,PONT DE METZ,B034,80480,80632,Pont-de-Metz,80,,,80632000AE0115,,,109,,,,,,,,,,1,,,,,,,,,,2.251654,49.875446
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,687,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,279,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,279,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,279,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,279,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,279,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,687,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,687,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,687,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,10,,RUE DU GENERAL LECLERC,0040,80160,80643,Prouzel,80,,,80643000AB0010,,,,,,,,,,,,,0,1,Maison,82,4,J,jardins,,,687,2.206929,49.815038
2023-435910,2023-05-15,000001,Vente,138000,,,LE VILLAGE,B027,80160,80643,Prouzel,80,,,80643000AB0011,,,,,,,,,,,,,0,,,,,S,sols,,,11,2.206788,49.814844
2023-435911,2023-05-10,000001,Vente,150000,92,,CHS SAINT PIERRE,7370,80080,80021,Amiens,80,,,80021000BW0329,,,12,35.31,36,,8,,9,,,,4,4,Local industriel. commercial ou assimilé,57,0,,,,,,2.30531,49.903018
2023-435911,2023-05-10,000001,Vente,150000,94,,CHS SAINT PIERRE,7370,80080,80021,Amiens,80,,,80021000BW0329,,,26,42.39,,,,,,,,,1,4,Local industriel. commercial ou assimilé,36,0,,,,,,2.30531,49.903018
2023-435912,2023-05-12,000001,Vente,38000,10,,RUE D ERCOURT,0040,80870,80076,Béhen,80,,,800760000A0279,,,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,680,1.750554,50.056753
2023-435912,2023-05-12,000001,Vente,38000,,,LE VILLAGE,B059,80870,80076,Béhen,80,,,800760000A0280,,,,,,,,,,,,,0,,,,,P,prés,,,2725,1.74993,50.056979
2023-435913,2023-05-11,000001,Vente,260000,43,,RUE DES 3 CAILLOUX,7820,80000,80021,Amiens,80,,,80021000AK0023,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.301446,49.891998
2023-435913,2023-05-11,000001,Vente,260000,43,,RUE DES 3 CAILLOUX,7820,80000,80021,Amiens,80,,,80021000AK0023,,,42,109.42,,,,,,,,,1,2,Appartement,115,4,,,,,,2.301446,49.891998
2023-435914,2023-05-16,000001,Vente,135000,95,,RUE DE BOUTILLERIE,1200,80090,80021,Amiens,80,,,80021000DL0567,,,,,,,,,,,,,0,1,Maison,81,5,J,jardins,,,226,2.332236,49.878039
2023-435914,2023-05-16,000001,Vente,135000,95,,RUE DE BOUTILLERIE,1200,80090,80021,Amiens,80,,,80021000DL0567,,,,,,,,,,,,,0,1,Maison,81,5,S,sols,,,98,2.332236,49.878039
2023-435915,2023-05-17,000001,Vente,15000,,,WANEL,B139,80490,80406,Hallencourt,80,,,804060000I0383,,,,,,,,,,,,,0,,,,,P,prés,,,363,1.907786,50.000465
2023-435915,2023-05-17,000001,Vente,15000,,,WANEL,B139,80490,80406,Hallencourt,80,,,804060000I0386,,,,,,,,,,,,,0,,,,,P,prés,,,504,1.907953,50.000313
2023-435915,2023-05-17,000001,Vente,15000,,,WANEL,B139,80490,80406,Hallencourt,80,,,804060000I0389,,,,,,,,,,,,,0,,,,,P,prés,,,1386,1.908347,49.999806
2023-435916,2023-05-10,000001,Vente,60000,1,,RUE DU MOULIN,0044,80480,80050,Bacouel-sur-Selle,80,,,80050000AB0115,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,642,2.221189,49.82985
2023-435917,2023-05-15,000001,Vente,195000,28,,RUE PIERRE DEROBERTMAZURE,6390,80000,80021,Amiens,80,,,80021000IP0540,,,,,,,,,,,,,0,1,Maison,88,5,S,sols,,,75,2.270121,49.90375
2023-435917,2023-05-15,000001,Vente,195000,28,,RUE PIERRE DEROBERTMAZURE,6390,80000,80021,Amiens,80,,,80021000IP0540,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,75,2.270121,49.90375
2023-435917,2023-05-15,000001,Vente,195000,30,,RUE PIERRE DEROBERTMAZURE,6390,80000,80021,Amiens,80,,,80021000IP0541,,,,,,,,,,,,,0,,,,,S,sols,,,82,2.270089,49.903725
2023-435918,2023-05-17,000002,Vente,61000,,,LE VILLAGE,B039,80310,80738,Soues,80,,,807380000E0022,,,,,,,,,,,,,0,,,,,S,sols,,,1210,2.052603,49.957408
2023-435918,2023-05-17,000002,Vente,61000,,,LE VILLAGE,B039,80310,80738,Soues,80,,,807380000E0207,,,,,,,,,,,,,0,,,,,P,prés,,,1448,,
2023-435919,2023-05-03,000001,Vente,190000,10,,IMP RAYMOND LEFEBVRE,0541,80330,80489,Longueau,80,,,80489000AD0392,,,,,,,,,,,,,0,1,Maison,190,6,S,sols,,,549,2.359803,49.870199
2023-435920,2023-05-17,000001,Vente,90000,71,,RUE SAINT GILLES,0710,80700,80685,Roye,80,,,80685000AO0159,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,278,2.789629,49.692782
2023-435921,2023-04-24,000001,Vente,144564,19,,RUE WASSE,8390,80090,80021,Amiens,80,,,80021000DN0347,,,2,65.8,,,,,,,,,1,2,Appartement,65,3,,,,,,2.337936,49.863601
2023-435922,2023-05-03,000001,Vente,199000,77,,AV PIERRE MENDES FRANCE,6424,80000,80021,Amiens,80,,,80021000BI0136,,,388,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.285396,49.900577
2023-435922,2023-05-03,000001,Vente,199000,77,,AV PIERRE MENDES FRANCE,6424,80000,80021,Amiens,80,,,80021000BI0136,,,224,60,,,,,,,,,1,2,Appartement,60,3,,,,,,2.285396,49.900577
2023-435923,2023-05-09,000001,Vente,93000,3,,RUE CTE MERELLE,5660,80000,80021,Amiens,80,,,80021000IO0306,,,,,,,,,,,,,0,1,Maison,40,3,S,sols,,,39,2.267216,49.89972
2023-435924,2023-05-10,000001,Vente,160000,,,LE VILLAGE,B021,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0048,,,,,,,,,,,,,0,,,,,J,jardins,,,375,2.229002,49.91916
2023-435924,2023-05-10,000001,Vente,160000,,,CHEMIN DE LA MARINE,B002,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0049,,,,,,,,,,,,,0,,,,,S,sols,,,38,2.228937,49.919283
2023-435924,2023-05-10,000001,Vente,160000,,,CHEMIN DE LA MARINE,B002,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0050,,,,,,,,,,,,,0,,,,,S,sols,,,6,2.228906,49.919269
2023-435924,2023-05-10,000001,Vente,160000,,,LE VILLAGE,B021,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0051,,,,,,,,,,,,,0,,,,,J,jardins,,,234,2.228868,49.919098
2023-435924,2023-05-10,000001,Vente,160000,2,,RUE D'ARGOEUVES,0181,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0052,,,,,,,,,,,,,0,1,Maison,68,4,S,sols,,,142,2.22881,49.918829
2023-435924,2023-05-10,000001,Vente,160000,2,,RUE D'ARGOEUVES,0181,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0052,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,142,2.22881,49.918829
2023-435924,2023-05-10,000001,Vente,160000,2,,RUE D'ARGOEUVES,0181,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0052,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,142,2.22881,49.918829
2023-435924,2023-05-10,000001,Vente,160000,2,,RUE D'ARGOEUVES,0181,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0052,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,142,2.22881,49.918829
2023-435924,2023-05-10,000001,Vente,160000,47,,CHEMIN DE LA MARINE,B002,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0053,,,,,,,,,,,,,0,1,Maison,57,3,S,sols,,,165,2.228835,49.918785
2023-435924,2023-05-10,000001,Vente,160000,47,,CHEMIN DE LA MARINE,B002,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0053,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,165,2.228835,49.918785
2023-435924,2023-05-10,000001,Vente,160000,47,,CHEMIN DE LA MARINE,B002,80470,80256,Dreuil-lès-Amiens,80,,,80256000AB0053,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,165,2.228835,49.918785
2023-435925,2023-05-10,000001,Vente,168500,15,,RUE DE CATEUSE,0040,80480,80632,Pont-de-Metz,80,,,80632000AA0133,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,273,2.243588,49.8827
2023-435925,2023-05-10,000001,Vente,168500,15,,RUE DE CATEUSE,0040,80480,80632,Pont-de-Metz,80,,,80632000AA0134,,,,,,,,,,,,,0,,,,,S,sols,,,325,2.243455,49.88273
2023-435926,2023-05-25,000001,Vente,72000,52,,RTE DE TRINQUIES A HUPPY,0157,80140,80446,Huppy,80,,,80446000ZO0033,,,,,,,,,,,,,0,1,Maison,147,5,P,prés,,,6637,1.750682,50.03962
2023-435926,2023-05-25,000001,Vente,72000,52,,RTE DE TRINQUIES A HUPPY,0157,80140,80446,Huppy,80,,,80446000ZO0033,,,,,,,,,,,,,0,1,Maison,147,5,AB,terrains a bâtir,,,2500,1.750682,50.03962
2023-435927,2023-05-10,000001,Vente,77650,3,,RTE D ABBEVILLE,0060,80270,80013,Airaines,80,,,80013000XA0005,,,,,,,,,,,,,0,1,Maison,67,3,S,sols,,,309,1.939822,49.970612
2023-435927,2023-05-10,000001,Vente,77650,3,,RTE D ABBEVILLE,0060,80270,80013,Airaines,80,,,80013000XA0005,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,309,1.939822,49.970612
2023-435927,2023-05-10,000001,Vente,77650,3,,RTE D ABBEVILLE,0060,80270,80013,Airaines,80,,,80013000XA0005,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,309,1.939822,49.970612
2023-435928,2023-05-26,000001,Vente,310000,435,B,RUE SAINT FUSCIEN,7191,80090,80021,Amiens,80,,,80021000EN0310,,,,,,,,,,,,,0,1,Maison,111,4,J,jardins,,,570,2.307467,49.872639
2023-435928,2023-05-26,000001,Vente,310000,435,B,RUE SAINT FUSCIEN,7191,80090,80021,Amiens,80,,,80021000EN0310,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40,0,S,sols,,,148,2.307467,49.872639
2023-435928,2023-05-26,000001,Vente,310000,435,B,RUE SAINT FUSCIEN,7191,80090,80021,Amiens,80,,,80021000EN0310,,,,,,,,,,,,,0,1,Maison,111,4,S,sols,,,148,2.307467,49.872639
2023-435928,2023-05-26,000001,Vente,310000,435,B,RUE SAINT FUSCIEN,7191,80090,80021,Amiens,80,,,80021000EN0310,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40,0,J,jardins,,,570,2.307467,49.872639
2023-435929,2023-05-15,000001,Vente,259500,1,,RUE DU 11 NOVEMBRE,1245,80270,80013,Airaines,80,,,80013000XB0056,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1547,1.942367,49.967231
2023-435929,2023-05-15,000001,Vente,259500,1,,RUE DU 11 NOVEMBRE,1245,80270,80013,Airaines,80,,,80013000XB0056,,,,,,,,,,,,,0,1,Maison,200,9,S,sols,,,1547,1.942367,49.967231
2023-435930,2023-05-05,000001,Vente,40000,4,,GRANDE RUE HALLIVILLERS,0981,80640,80443,Hornoy-le-Bourg,80,,,804430000H0130,,,,,,,,,,,,,0,1,Maison,104,3,P,prés,,,890,1.944359,49.872947
2023-435930,2023-05-05,000001,Vente,40000,,,HALLIVILLERS,B151,80640,80443,Hornoy-le-Bourg,80,,,804430000H0131,,,,,,,,,,,,,0,,,,,J,jardins,,,780,1.944157,49.872971
2023-435930,2023-05-05,000001,Vente,40000,,,HALLIVILLERS,B151,80640,80443,Hornoy-le-Bourg,80,,,804430000H0132,,,,,,,,,,,,,0,,,,,S,sols,,,607,1.943913,49.872804
2023-435930,2023-05-05,000001,Vente,40000,,,HALLIVILLERS,B151,80640,80443,Hornoy-le-Bourg,80,,,804430000H0371,,,,,,,,,,,,,0,,,,,S,sols,,,497,1.943407,49.872487
2023-435930,2023-05-05,000001,Vente,40000,,,HALLIVILLERS,B151,80640,80443,Hornoy-le-Bourg,80,,,804430000H0373,,,,,,,,,,,,,0,,,,,P,prés,,,83,1.943377,49.87259
2023-435930,2023-05-05,000001,Vente,40000,,,HALLIVILLERS,B151,80640,80443,Hornoy-le-Bourg,80,,,804430000H0411,,,,,,,,,,,,,0,,,,,P,prés,,,947,1.944577,49.873345
2023-435931,2023-05-15,000001,Vente,145000,,,LE VILLAGE,B014,80910,80116,Bouchoir,80,,,80116000AC0100,,,,,,,,,,,,,0,,,,,J,jardins,,,1169,2.672122,49.746433
2023-435931,2023-05-15,000001,Vente,145000,25,,CHS BRUNEHAUT,0012,80910,80116,Bouchoir,80,,,80116000AC0183,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.672293,49.746687
2023-435931,2023-05-15,000001,Vente,145000,25,,CHS BRUNEHAUT,0012,80910,80116,Bouchoir,80,,,80116000AC0183,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.672293,49.746687
2023-435931,2023-05-15,000001,Vente,145000,25,,CHS BRUNEHAUT,0012,80910,80116,Bouchoir,80,,,80116000AC0183,,,,,,,,,,,,,0,1,Maison,61,3,S,sols,,,782,2.672293,49.746687
2023-435931,2023-05-15,000001,Vente,145000,,,LES MATINES,B010,80910,80116,Bouchoir,80,,,80116000ZD0030,,,,,,,,,,,,,0,,,,,J,jardins,,,540,2.672175,49.746168
2023-435932,2023-05-26,000001,Vente,105000,15,,IMP FOSSIER,3450,80000,80021,Amiens,80,,,80021000DY0289,,,8,55.33,,,,,,,,,1,1,Maison,48,3,,,,,,2.30898,49.888062
2023-435933,2023-05-10,000001,Vente,4200,,,A LA REMISE DU PRESBYTERE,B051,80270,80655,Quesnoy-sur-Airaines,80,,,80655000YI0020,,,,,,,,,,,,,0,,,,,P,prés,,,2989,1.984949,49.953878
2023-435934,2023-05-12,000001,Vente,165650,10,,RUE DU CENTRE,0080,80400,80274,Eppeville,80,,,80274000AK0122,,,,,,,,,,,,,0,1,Maison,120,7,S,sols,,,282,3.052861,49.731653
2023-435935,2023-05-23,000001,Vente,155000,26,,PL MARECHAL FOCH,0159,80480,80261,Dury,80,,,80261000AD0075,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,632,2.268378,49.844914
2023-435935,2023-05-23,000001,Vente,155000,26,,PL MARECHAL FOCH,0159,80480,80261,Dury,80,,,80261000AD0075,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,632,2.268378,49.844914
2023-435935,2023-05-23,000001,Vente,155000,26,,PL MARECHAL FOCH,0159,80480,80261,Dury,80,,,80261000AD0075,,,,,,,,,,,,,0,1,Maison,69,3,S,sols,,,632,2.268378,49.844914
2023-435936,2023-05-16,000001,Vente,22575,5001,,RUE DE FONTAINE,0065,80190,80616,Pargny,80,,,80616000AC0130,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,35,2.951795,49.812607
2023-435936,2023-05-16,000001,Vente,22575,5001,,RUE DE FONTAINE,0065,80190,80616,Pargny,80,,,80616000AC0130,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,35,2.951795,49.812607
2023-435936,2023-05-16,000001,Vente,22575,5001,,RUE DE FONTAINE,0065,80190,80616,Pargny,80,,,80616000AC0130,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1015,2.951795,49.812607
2023-435936,2023-05-16,000001,Vente,22575,5001,,RUE DE FONTAINE,0065,80190,80616,Pargny,80,,,80616000AC0130,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1015,2.951795,49.812607
2023-435936,2023-05-16,000001,Vente,22575,5001,,RUE DE FONTAINE,0065,80190,80616,Pargny,80,,,80616000AC0130,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1015,2.951795,49.812607
2023-435936,2023-05-16,000001,Vente,22575,5001,,RUE DE FONTAINE,0065,80190,80616,Pargny,80,,,80616000AC0130,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,35,2.951795,49.812607
2023-435937,2023-05-17,000001,Vente,85000,4,,RUE DE NESLE,0360,80700,80685,Roye,80,,,80685000AK0048,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,235,2.794349,49.698692
2023-435938,2023-05-17,000001,Vente,15000,2,,RUE DES CHAPELIERS,0200,80190,80585,Nesle,80,,,80585000AC0082,,,,,,,,,,,,,0,1,Maison,51,3,S,sols,,,44,2.907925,49.76051
2023-435939,2023-05-19,000001,Vente,131855,1,,RUE DENIS LONGUET,0300,80190,80585,Nesle,80,,,80585000AB0494,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,507,2.910522,49.758072
2023-435939,2023-05-19,000001,Vente,131855,1,,RUE DENIS LONGUET,0300,80190,80585,Nesle,80,,,80585000AB0494,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,507,2.910522,49.758072
2023-435939,2023-05-19,000001,Vente,131855,1,,RUE DENIS LONGUET,0300,80190,80585,Nesle,80,,,80585000AB0494,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,507,2.910522,49.758072
2023-435940,2023-05-25,000001,Vente,260300,484,,RUE DE DAOURS,0140,80650,80793,Vignacourt,80,,,80793000AA0061,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,257,2.184133,50.018021
2023-435940,2023-05-25,000001,Vente,260300,484,,RUE DE DAOURS,0140,80650,80793,Vignacourt,80,,,80793000AA0061,,,,,,,,,,,,,0,1,Maison,111,4,S,sols,,,257,2.184133,50.018021
2023-435940,2023-05-25,000001,Vente,260300,484,,RUE DE DAOURS,0140,80650,80793,Vignacourt,80,,,80793000AA0061,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,257,2.184133,50.018021
2023-435940,2023-05-25,000001,Vente,260300,,,LE VILLAGE,B094,80650,80793,Vignacourt,80,,,80793000AA0062,,,,,,,,,,,,,0,,,,,S,sols,,,27,2.184182,50.018236
2023-435940,2023-05-25,000001,Vente,260300,,,LE VILLAGE,B094,80650,80793,Vignacourt,80,,,80793000AA0062,,,,,,,,,,,,,0,,,,,J,jardins,,,586,2.184182,50.018236
2023-435941,2023-05-02,000001,Vente,80000,24,,RUE JOLIOT CURIE,0750,80300,80016,Albert,80,,,80016000AM0087,,,,,,,,,,,,,0,1,Maison,65,4,S,sols,,,280,2.650647,49.992088
2023-435941,2023-05-02,000001,Vente,80000,24,,RUE JOLIOT CURIE,0750,80300,80016,Albert,80,,,80016000AM0087,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,280,2.650647,49.992088
2023-435941,2023-05-02,000001,Vente,80000,24,,RUE JOLIOT CURIE,0750,80300,80016,Albert,80,,,80016000AM0087,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,280,2.650647,49.992088
2023-435941,2023-05-02,000001,Vente,80000,24,,RUE JOLIOT CURIE,0750,80300,80016,Albert,80,,,80016000AM0087,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,280,2.650647,49.992088
2023-435941,2023-05-02,000001,Vente,80000,,,RUE JOLIOT CURIE,0750,80300,80016,Albert,80,,,80016000AM0726,,,,,,,,,,,,,0,,,,,J,jardins,,,18,2.650583,49.991867
